# NASA CMAPs Pre-Split Data
# Alpha: 0.005
# Number of clients: 25
# Total units: 709
# Format: client_id,unit_id,fd_file,data_size,original_file
11,1,FD001,192,train_FD001.txt
11,6,FD002,175,train_FD002.txt
11,7,FD001,259,train_FD001.txt
11,13,FD001,163,train_FD001.txt
11,14,FD003,207,train_FD003.txt
11,16,FD001,209,train_FD001.txt
11,22,FD003,192,train_FD003.txt
11,37,FD002,210,train_FD002.txt
11,65,FD001,153,train_FD001.txt
11,73,FD004,181,train_FD004.txt
11,94,FD004,249,train_FD004.txt
11,96,FD002,208,train_FD002.txt
11,107,FD002,145,train_FD002.txt
11,111,FD002,200,train_FD002.txt
11,142,FD002,208,train_FD002.txt
11,146,FD004,303,train_FD004.txt
11,156,FD002,299,train_FD002.txt
11,179,FD004,435,train_FD004.txt
11,184,FD002,171,train_FD002.txt
11,188,FD004,254,train_FD004.txt
11,189,FD004,239,train_FD004.txt
11,194,FD004,145,train_FD004.txt
11,195,FD002,190,train_FD002.txt
11,198,FD002,205,train_FD002.txt
11,210,FD004,167,train_FD004.txt
11,226,FD002,178,train_FD002.txt
11,228,FD002,262,train_FD002.txt
11,234,FD002,159,train_FD002.txt
11,242,FD004,222,train_FD004.txt
11,245,FD004,205,train_FD004.txt
19,1,FD002,149,train_FD002.txt
19,15,FD001,207,train_FD001.txt
19,15,FD002,209,train_FD002.txt
19,18,FD003,447,train_FD003.txt
19,22,FD004,211,train_FD004.txt
19,23,FD001,168,train_FD001.txt
19,26,FD001,199,train_FD001.txt
19,28,FD003,200,train_FD003.txt
19,44,FD004,203,train_FD004.txt
19,48,FD004,322,train_FD004.txt
19,49,FD002,168,train_FD002.txt
19,64,FD004,184,train_FD004.txt
19,65,FD002,206,train_FD002.txt
19,72,FD002,196,train_FD002.txt
19,90,FD003,181,train_FD003.txt
19,95,FD002,198,train_FD002.txt
19,97,FD003,275,train_FD003.txt
19,100,FD002,212,train_FD002.txt
19,107,FD004,183,train_FD004.txt
19,116,FD002,207,train_FD002.txt
19,135,FD004,149,train_FD004.txt
19,144,FD002,224,train_FD002.txt
