# NASA CMAPs Pre-Split Data
# Alpha: 1.0
# Number of clients: 100
# Total units: 709
# Format: client_id,unit_id,fd_file,data_size,original_file
81,1,FD001,192,train_FD001.txt
81,6,FD004,331,train_FD004.txt
81,22,FD002,192,train_FD002.txt
81,129,FD002,202,train_FD002.txt
81,147,FD002,207,train_FD002.txt
81,167,FD002,232,train_FD002.txt
81,195,FD002,190,train_FD002.txt
94,1,FD002,149,train_FD002.txt
94,9,FD001,201,train_FD001.txt
94,44,FD003,180,train_FD003.txt
94,59,FD001,231,train_FD001.txt
94,95,FD003,166,train_FD003.txt
94,113,FD004,184,train_FD004.txt
94,117,FD002,177,train_FD002.txt
94,143,FD002,166,train_FD002.txt
94,238,FD004,187,train_FD004.txt
23,1,FD003,259,train_FD003.txt
23,26,FD003,243,train_FD003.txt
23,34,FD002,205,train_FD002.txt
23,35,FD004,221,train_FD004.txt
23,53,FD003,164,train_FD003.txt
23,111,FD002,200,train_FD002.txt
23,128,FD004,248,train_FD004.txt
23,166,FD004,269,train_FD004.txt
23,185,FD004,259,train_FD004.txt
23,244,FD002,128,train_FD002.txt
53,1,FD004,321,train_FD004.txt
53,7,FD002,174,train_FD002.txt
53,37,FD003,324,train_FD003.txt
53,54,FD004,197,train_FD004.txt
53,209,FD004,161,train_FD004.txt
53,212,FD004,229,train_FD004.txt
53,247,FD002,197,train_FD002.txt
74,2,FD001,287,train_FD001.txt
74,47,FD003,269,train_FD003.txt
74,78,FD003,221,train_FD003.txt
74,92,FD002,188,train_FD002.txt
74,112,FD002,378,train_FD002.txt
74,203,FD004,324,train_FD004.txt
74,225,FD004,418,train_FD004.txt
90,2,FD002,269,train_FD002.txt
90,59,FD003,299,train_FD003.txt
90,76,FD004,152,train_FD004.txt
90,82,FD003,285,train_FD003.txt
90,215,FD004,361,train_FD004.txt
44,2,FD003,253,train_FD003.txt
44,10,FD001,222,train_FD001.txt
44,20,FD002,154,train_FD002.txt
44,49,FD004,446,train_FD004.txt
44,62,FD001,180,train_FD001.txt
44,111,FD004,297,train_FD004.txt
44,193,FD002,172,train_FD002.txt
44,217,FD002,162,train_FD002.txt
21,2,FD004,299,train_FD004.txt
21,54,FD001,257,train_FD001.txt
21,60,FD003,190,train_FD003.txt
21,73,FD002,239,train_FD002.txt
21,98,FD002,167,train_FD002.txt
21,134,FD002,247,train_FD002.txt
21,256,FD002,163,train_FD002.txt
22,3,FD001,179,train_FD001.txt
22,17,FD001,276,train_FD001.txt
22,90,FD001,154,train_FD001.txt
22,98,FD003,307,train_FD003.txt
22,245,FD002,253,train_FD002.txt
75,3,FD002,206,train_FD002.txt
75,27,FD001,156,train_FD001.txt
75,44,FD002,205,train_FD002.txt
75,66,FD002,170,train_FD002.txt
75,71,FD004,312,train_FD004.txt
75,85,FD003,266,train_FD003.txt
75,158,FD002,308,train_FD002.txt
75,180,FD002,297,train_FD002.txt
10,3,FD003,222,train_FD003.txt
10,19,FD003,229,train_FD003.txt
10,31,FD003,183,train_FD003.txt
10,66,FD003,165,train_FD003.txt
10,68,FD001,199,train_FD001.txt
10,85,FD004,277,train_FD004.txt
10,164,FD004,380,train_FD004.txt
7,3,FD004,307,train_FD004.txt
7,26,FD001,199,train_FD001.txt
7,40,FD003,188,train_FD003.txt
7,41,FD001,216,train_FD001.txt
7,49,FD002,168,train_FD002.txt
7,58,FD003,178,train_FD003.txt
7,160,FD002,212,train_FD002.txt
7,198,FD004,164,train_FD004.txt
7,219,FD002,156,train_FD002.txt
31,4,FD001,189,train_FD001.txt
31,44,FD004,203,train_FD004.txt
31,51,FD002,293,train_FD002.txt
31,52,FD003,222,train_FD003.txt
31,71,FD002,194,train_FD002.txt
31,82,FD004,197,train_FD004.txt
31,87,FD004,259,train_FD004.txt
31,175,FD004,156,train_FD004.txt
31,192,FD002,133,train_FD002.txt
31,222,FD002,195,train_FD002.txt
31,242,FD002,273,train_FD002.txt
76,4,FD002,235,train_FD002.txt
76,55,FD002,159,train_FD002.txt
76,58,FD001,147,train_FD001.txt
76,125,FD002,168,train_FD002.txt
76,142,FD002,208,train_FD002.txt
76,202,FD002,197,train_FD002.txt
65,4,FD003,272,train_FD003.txt
65,16,FD002,154,train_FD002.txt
65,57,FD004,193,train_FD004.txt
65,61,FD002,218,train_FD002.txt
65,90,FD002,188,train_FD002.txt
65,122,FD002,185,train_FD002.txt
65,178,FD002,148,train_FD002.txt
65,201,FD004,378,train_FD004.txt
38,4,FD004,274,train_FD004.txt
38,148,FD004,193,train_FD004.txt
38,149,FD002,289,train_FD002.txt
38,163,FD004,285,train_FD004.txt
38,165,FD004,255,train_FD004.txt
38,210,FD002,184,train_FD002.txt
38,229,FD002,176,train_FD002.txt
38,248,FD004,184,train_FD004.txt
20,5,FD001,269,train_FD001.txt
20,5,FD004,193,train_FD004.txt
20,17,FD002,180,train_FD002.txt
20,22,FD001,202,train_FD001.txt
20,30,FD002,166,train_FD002.txt
20,55,FD001,193,train_FD001.txt
20,254,FD002,260,train_FD002.txt
20,259,FD002,205,train_FD002.txt
70,5,FD002,154,train_FD002.txt
70,21,FD001,195,train_FD001.txt
70,40,FD004,206,train_FD004.txt
70,56,FD003,195,train_FD003.txt
70,76,FD002,244,train_FD002.txt
70,118,FD004,543,train_FD004.txt
70,130,FD004,166,train_FD004.txt
70,138,FD004,178,train_FD004.txt
70,241,FD004,332,train_FD004.txt
66,5,FD003,213,train_FD003.txt
66,24,FD002,191,train_FD002.txt
66,42,FD004,280,train_FD004.txt
66,84,FD001,267,train_FD001.txt
66,99,FD001,185,train_FD001.txt
66,213,FD002,196,train_FD002.txt
66,230,FD002,186,train_FD002.txt
30,6,FD001,188,train_FD001.txt
30,8,FD003,267,train_FD003.txt
30,18,FD003,447,train_FD003.txt
30,26,FD002,187,train_FD002.txt
30,36,FD003,324,train_FD003.txt
30,147,FD004,234,train_FD004.txt
30,159,FD004,288,train_FD004.txt
98,6,FD002,175,train_FD002.txt
98,14,FD002,193,train_FD002.txt
98,29,FD003,223,train_FD003.txt
98,34,FD001,195,train_FD001.txt
98,43,FD003,321,train_FD003.txt
98,48,FD004,322,train_FD004.txt
98,75,FD002,231,train_FD002.txt
98,91,FD004,354,train_FD004.txt
98,126,FD004,302,train_FD004.txt
98,183,FD004,190,train_FD004.txt
98,246,FD004,161,train_FD004.txt
78,6,FD003,278,train_FD003.txt
78,11,FD001,240,train_FD001.txt
78,47,FD002,246,train_FD002.txt
78,62,FD002,184,train_FD002.txt
78,64,FD002,282,train_FD002.txt
78,92,FD004,191,train_FD004.txt
78,95,FD001,283,train_FD001.txt
78,188,FD004,254,train_FD004.txt
78,191,FD004,297,train_FD004.txt
78,226,FD002,178,train_FD002.txt
39,7,FD001,259,train_FD001.txt
39,27,FD002,176,train_FD002.txt
39,81,FD002,288,train_FD002.txt
39,99,FD002,202,train_FD002.txt
39,100,FD001,200,train_FD001.txt
39,127,FD002,256,train_FD002.txt
26,7,FD003,424,train_FD003.txt
26,37,FD004,388,train_FD004.txt
26,43,FD004,223,train_FD004.txt
26,72,FD002,196,train_FD002.txt
26,129,FD004,190,train_FD004.txt
26,158,FD004,399,train_FD004.txt
26,164,FD002,249,train_FD002.txt
26,219,FD004,190,train_FD004.txt
26,237,FD004,212,train_FD004.txt
1,7,FD004,221,train_FD004.txt
1,56,FD004,347,train_FD004.txt
1,63,FD003,231,train_FD003.txt
1,130,FD002,182,train_FD002.txt
1,135,FD002,294,train_FD002.txt
1,169,FD004,227,train_FD004.txt
55,8,FD001,150,train_FD001.txt
55,33,FD001,200,train_FD001.txt
55,83,FD001,293,train_FD001.txt
55,107,FD002,145,train_FD002.txt
55,127,FD004,235,train_FD004.txt
55,189,FD004,239,train_FD004.txt
55,214,FD002,146,train_FD002.txt
63,8,FD002,151,train_FD002.txt
63,11,FD003,197,train_FD003.txt
63,13,FD002,227,train_FD002.txt
63,16,FD004,184,train_FD004.txt
63,50,FD002,222,train_FD002.txt
63,120,FD002,129,train_FD002.txt
63,200,FD002,227,train_FD002.txt
63,228,FD002,262,train_FD002.txt
63,243,FD004,327,train_FD004.txt
9,8,FD004,230,train_FD004.txt
9,18,FD001,195,train_FD001.txt
9,29,FD002,151,train_FD002.txt
9,48,FD002,239,train_FD002.txt
9,62,FD004,297,train_FD004.txt
9,63,FD002,168,train_FD002.txt
9,75,FD001,229,train_FD001.txt
9,76,FD001,210,train_FD001.txt
9,125,FD004,239,train_FD004.txt
9,152,FD002,184,train_FD002.txt
9,171,FD002,258,train_FD002.txt
9,174,FD002,193,train_FD002.txt
9,184,FD004,379,train_FD004.txt
33,9,FD002,199,train_FD002.txt
33,34,FD004,276,train_FD004.txt
33,38,FD001,194,train_FD001.txt
33,55,FD004,344,train_FD004.txt
33,101,FD002,211,train_FD002.txt
33,201,FD002,191,train_FD002.txt
33,205,FD004,242,train_FD004.txt
33,229,FD004,280,train_FD004.txt
33,230,FD004,250,train_FD004.txt
91,9,FD003,406,train_FD003.txt
91,31,FD002,343,train_FD002.txt
91,41,FD003,295,train_FD003.txt
91,51,FD001,213,train_FD001.txt
91,104,FD004,203,train_FD004.txt
91,155,FD002,226,train_FD002.txt
91,168,FD002,217,train_FD002.txt
91,203,FD002,269,train_FD002.txt
91,223,FD002,218,train_FD002.txt
91,224,FD002,174,train_FD002.txt
27,9,FD004,334,train_FD004.txt
27,47,FD001,214,train_FD001.txt
27,69,FD003,170,train_FD003.txt
27,89,FD002,188,train_FD002.txt
27,123,FD002,226,train_FD002.txt
27,175,FD002,202,train_FD002.txt
27,237,FD002,209,train_FD002.txt
27,249,FD004,255,train_FD004.txt
18,10,FD002,184,train_FD002.txt
18,15,FD003,202,train_FD003.txt
18,21,FD004,227,train_FD004.txt
18,57,FD003,215,train_FD003.txt
18,145,FD002,251,train_FD002.txt
18,156,FD004,139,train_FD004.txt
18,172,FD004,273,train_FD004.txt
18,178,FD004,170,train_FD004.txt
18,187,FD002,168,train_FD002.txt
82,10,FD003,481,train_FD003.txt
82,30,FD004,297,train_FD004.txt
82,68,FD003,201,train_FD003.txt
82,70,FD004,185,train_FD004.txt
82,72,FD001,213,train_FD001.txt
82,100,FD004,261,train_FD004.txt
82,140,FD002,214,train_FD002.txt
92,10,FD004,354,train_FD004.txt
92,18,FD004,343,train_FD004.txt
92,234,FD002,159,train_FD002.txt
13,11,FD002,271,train_FD002.txt
13,82,FD001,214,train_FD001.txt
13,221,FD002,178,train_FD002.txt
13,250,FD002,184,train_FD002.txt
71,11,FD004,301,train_FD004.txt
71,22,FD004,211,train_FD004.txt
71,23,FD003,196,train_FD003.txt
71,72,FD004,308,train_FD004.txt
71,80,FD002,221,train_FD002.txt
71,86,FD004,232,train_FD004.txt
71,91,FD003,156,train_FD003.txt
71,168,FD004,196,train_FD004.txt
71,169,FD002,185,train_FD002.txt
29,12,FD001,170,train_FD001.txt
29,77,FD003,255,train_FD003.txt
29,79,FD003,166,train_FD003.txt
29,99,FD003,145,train_FD003.txt
85,12,FD002,249,train_FD002.txt
85,13,FD004,256,train_FD004.txt
85,29,FD001,163,train_FD001.txt
85,45,FD001,158,train_FD001.txt
85,53,FD004,304,train_FD004.txt
85,57,FD002,140,train_FD002.txt
85,94,FD003,392,train_FD003.txt
85,96,FD003,491,train_FD003.txt
85,103,FD004,224,train_FD004.txt
85,121,FD002,210,train_FD002.txt
85,150,FD002,222,train_FD002.txt
85,176,FD004,180,train_FD004.txt
85,220,FD002,234,train_FD002.txt
85,226,FD004,194,train_FD004.txt
80,12,FD003,170,train_FD003.txt
80,24,FD003,494,train_FD003.txt
80,66,FD001,202,train_FD001.txt
80,121,FD004,194,train_FD004.txt
80,206,FD002,221,train_FD002.txt
14,12,FD004,272,train_FD004.txt
14,62,FD003,246,train_FD003.txt
14,69,FD002,136,train_FD002.txt
14,120,FD004,177,train_FD004.txt
93,13,FD001,163,train_FD001.txt
93,186,FD002,194,train_FD002.txt
93,238,FD002,156,train_FD002.txt
60,13,FD003,185,train_FD003.txt
60,28,FD002,200,train_FD002.txt
60,39,FD004,202,train_FD004.txt
60,57,FD001,137,train_FD001.txt
60,87,FD003,172,train_FD003.txt
60,88,FD002,365,train_FD002.txt
60,96,FD002,208,train_FD002.txt
60,98,FD004,245,train_FD004.txt
60,110,FD002,221,train_FD002.txt
60,115,FD004,131,train_FD004.txt
60,131,FD004,370,train_FD004.txt
79,14,FD001,180,train_FD001.txt
79,14,FD003,207,train_FD003.txt
79,134,FD004,247,train_FD004.txt
79,152,FD004,262,train_FD004.txt
79,218,FD002,237,train_FD002.txt
79,234,FD004,207,train_FD004.txt
79,251,FD002,266,train_FD002.txt
57,14,FD004,253,train_FD004.txt
57,50,FD003,161,train_FD003.txt
57,103,FD002,280,train_FD002.txt
57,115,FD002,206,train_FD002.txt
57,135,FD004,149,train_FD004.txt
57,139,FD004,251,train_FD004.txt
57,194,FD004,145,train_FD004.txt
56,15,FD001,207,train_FD001.txt
56,66,FD004,175,train_FD004.txt
56,86,FD003,341,train_FD003.txt
56,87,FD001,178,train_FD001.txt
56,145,FD004,228,train_FD004.txt
58,15,FD002,209,train_FD002.txt
58,71,FD003,409,train_FD003.txt
58,78,FD004,250,train_FD004.txt
58,124,FD002,267,train_FD002.txt
58,240,FD002,266,train_FD002.txt
58,243,FD002,230,train_FD002.txt
28,15,FD004,224,train_FD004.txt
28,58,FD004,281,train_FD004.txt
28,92,FD003,158,train_FD003.txt
28,93,FD004,196,train_FD004.txt
28,155,FD004,295,train_FD004.txt
28,156,FD002,299,train_FD002.txt
40,16,FD001,209,train_FD001.txt
40,27,FD004,163,train_FD004.txt
40,43,FD002,211,train_FD002.txt
40,49,FD003,256,train_FD003.txt
40,70,FD003,172,train_FD003.txt
40,84,FD003,226,train_FD003.txt
40,101,FD004,260,train_FD004.txt
40,122,FD004,174,train_FD004.txt
40,202,FD004,241,train_FD004.txt
97,16,FD003,344,train_FD003.txt
97,19,FD002,163,train_FD002.txt
97,78,FD002,161,train_FD002.txt
97,84,FD002,259,train_FD002.txt
97,163,FD002,203,train_FD002.txt
62,17,FD003,312,train_FD003.txt
62,20,FD004,245,train_FD004.txt
62,67,FD004,167,train_FD004.txt
62,69,FD001,362,train_FD001.txt
62,77,FD001,154,train_FD001.txt
62,80,FD004,305,train_FD004.txt
62,83,FD002,170,train_FD002.txt
62,90,FD004,212,train_FD004.txt
62,182,FD004,205,train_FD004.txt
62,184,FD002,171,train_FD002.txt
62,199,FD002,219,train_FD002.txt
5,17,FD004,151,train_FD004.txt
5,24,FD004,186,train_FD004.txt
5,27,FD003,320,train_FD003.txt
5,74,FD003,193,train_FD003.txt
5,85,FD002,347,train_FD002.txt
5,114,FD002,203,train_FD002.txt
5,123,FD004,226,train_FD004.txt
5,206,FD004,263,train_FD004.txt
5,223,FD004,247,train_FD004.txt
0,18,FD002,209,train_FD002.txt
0,73,FD001,213,train_FD001.txt
0,81,FD001,240,train_FD001.txt
0,97,FD001,202,train_FD001.txt
0,104,FD002,228,train_FD002.txt
0,133,FD004,489,train_FD004.txt
0,179,FD004,435,train_FD004.txt
51,19,FD001,158,train_FD001.txt
51,45,FD002,151,train_FD002.txt
51,47,FD004,375,train_FD004.txt
51,61,FD001,185,train_FD001.txt
51,92,FD001,341,train_FD001.txt
51,146,FD004,303,train_FD004.txt
51,177,FD002,181,train_FD002.txt
51,185,FD002,162,train_FD002.txt
51,197,FD002,154,train_FD002.txt
51,211,FD002,214,train_FD002.txt
67,19,FD004,210,train_FD004.txt
67,20,FD003,338,train_FD003.txt
67,33,FD003,231,train_FD003.txt
67,36,FD002,203,train_FD002.txt
67,41,FD004,279,train_FD004.txt
67,48,FD001,231,train_FD001.txt
67,160,FD004,187,train_FD004.txt
67,188,FD002,148,train_FD002.txt
48,20,FD001,234,train_FD001.txt
48,24,FD001,147,train_FD001.txt
48,32,FD004,219,train_FD004.txt
48,46,FD001,256,train_FD001.txt
48,210,FD004,167,train_FD004.txt
42,21,FD002,189,train_FD002.txt
42,33,FD004,201,train_FD004.txt
42,41,FD002,262,train_FD002.txt
42,46,FD003,204,train_FD003.txt
42,65,FD002,206,train_FD002.txt
42,65,FD004,351,train_FD004.txt
42,77,FD002,185,train_FD002.txt
42,102,FD004,194,train_FD004.txt
42,144,FD002,224,train_FD002.txt
42,199,FD004,176,train_FD004.txt
42,253,FD002,149,train_FD002.txt
84,21,FD003,220,train_FD003.txt
84,25,FD002,205,train_FD002.txt
84,29,FD004,247,train_FD004.txt
84,53,FD001,195,train_FD001.txt
84,106,FD002,272,train_FD002.txt
84,151,FD002,177,train_FD002.txt
84,154,FD004,203,train_FD004.txt
84,205,FD002,198,train_FD002.txt
84,217,FD004,200,train_FD004.txt
84,227,FD002,184,train_FD002.txt
84,236,FD002,239,train_FD002.txt
84,244,FD004,267,train_FD004.txt
83,22,FD003,192,train_FD003.txt
83,55,FD003,525,train_FD003.txt
83,56,FD002,163,train_FD002.txt
83,58,FD002,162,train_FD002.txt
83,69,FD004,226,train_FD004.txt
83,114,FD004,161,train_FD004.txt
83,117,FD004,342,train_FD004.txt
83,255,FD002,340,train_FD002.txt
89,23,FD001,168,train_FD001.txt
89,25,FD004,150,train_FD004.txt
89,31,FD001,234,train_FD001.txt
89,46,FD004,321,train_FD004.txt
89,88,FD003,322,train_FD003.txt
89,105,FD002,303,train_FD002.txt
89,141,FD002,163,train_FD002.txt
89,180,FD004,344,train_FD004.txt
89,208,FD002,150,train_FD002.txt
89,221,FD004,274,train_FD004.txt
15,23,FD002,211,train_FD002.txt
15,63,FD004,170,train_FD004.txt
15,75,FD003,259,train_FD003.txt
15,93,FD003,171,train_FD003.txt
15,108,FD002,156,train_FD002.txt
15,182,FD002,200,train_FD002.txt
15,189,FD002,209,train_FD002.txt
15,228,FD004,279,train_FD004.txt
15,233,FD004,289,train_FD004.txt
43,23,FD004,280,train_FD004.txt
43,28,FD001,165,train_FD001.txt
43,32,FD001,191,train_FD001.txt
43,174,FD004,370,train_FD004.txt
43,196,FD002,239,train_FD002.txt
43,204,FD002,237,train_FD002.txt
43,224,FD004,268,train_FD004.txt
25,25,FD001,230,train_FD001.txt
25,52,FD001,213,train_FD001.txt
25,97,FD004,262,train_FD004.txt
25,249,FD002,202,train_FD002.txt
59,25,FD003,193,train_FD003.txt
59,26,FD004,297,train_FD004.txt
59,30,FD003,218,train_FD003.txt
59,43,FD001,207,train_FD001.txt
59,64,FD003,195,train_FD003.txt
59,86,FD001,278,train_FD001.txt
59,119,FD004,187,train_FD004.txt
59,133,FD002,159,train_FD002.txt
59,154,FD002,193,train_FD002.txt
59,194,FD002,148,train_FD002.txt
32,28,FD003,200,train_FD003.txt
32,90,FD003,181,train_FD003.txt
32,141,FD004,199,train_FD004.txt
32,149,FD004,261,train_FD004.txt
32,153,FD004,168,train_FD004.txt
32,190,FD002,257,train_FD002.txt
32,196,FD004,174,train_FD004.txt
73,28,FD004,202,train_FD004.txt
73,80,FD001,185,train_FD001.txt
73,88,FD001,213,train_FD001.txt
73,95,FD004,239,train_FD004.txt
73,109,FD004,325,train_FD004.txt
73,220,FD004,202,train_FD004.txt
24,30,FD001,194,train_FD001.txt
24,37,FD001,170,train_FD001.txt
24,73,FD004,181,train_FD004.txt
24,83,FD003,181,train_FD003.txt
24,150,FD004,149,train_FD004.txt
24,204,FD004,211,train_FD004.txt
87,31,FD004,263,train_FD004.txt
87,40,FD002,193,train_FD002.txt
87,50,FD001,198,train_FD001.txt
87,68,FD004,163,train_FD004.txt
87,85,FD001,188,train_FD001.txt
87,153,FD002,292,train_FD002.txt
87,198,FD002,205,train_FD002.txt
87,212,FD002,149,train_FD002.txt
87,216,FD004,244,train_FD004.txt
87,231,FD004,194,train_FD004.txt
87,232,FD004,273,train_FD004.txt
86,32,FD002,281,train_FD002.txt
86,39,FD002,214,train_FD002.txt
86,60,FD004,218,train_FD004.txt
86,74,FD004,244,train_FD004.txt
86,79,FD002,181,train_FD002.txt
86,161,FD004,303,train_FD004.txt
16,32,FD003,189,train_FD003.txt
16,81,FD003,347,train_FD003.txt
16,96,FD001,336,train_FD001.txt
16,124,FD004,170,train_FD004.txt
16,193,FD004,197,train_FD004.txt
16,225,FD002,156,train_FD002.txt
16,227,FD004,287,train_FD004.txt
16,247,FD004,211,train_FD004.txt
35,33,FD002,195,train_FD002.txt
35,36,FD004,143,train_FD004.txt
35,40,FD001,188,train_FD001.txt
35,45,FD003,205,train_FD003.txt
35,82,FD002,200,train_FD002.txt
35,95,FD002,198,train_FD002.txt
