# NASA CMAPs Pre-Split Data
# Alpha: 0.2
# Number of clients: 100
# Total units: 709
# Format: client_id,unit_id,fd_file,data_size,original_file
79,1,FD001,192,train_FD001.txt
79,31,FD001,234,train_FD001.txt
79,40,FD004,206,train_FD004.txt
79,69,FD001,362,train_FD001.txt
79,70,FD001,137,train_FD001.txt
79,93,FD004,196,train_FD004.txt
79,196,FD002,239,train_FD002.txt
79,203,FD002,269,train_FD002.txt
45,1,FD002,149,train_FD002.txt
45,7,FD003,424,train_FD003.txt
45,10,FD001,222,train_FD001.txt
45,28,FD003,200,train_FD003.txt
45,46,FD001,256,train_FD001.txt
45,63,FD003,231,train_FD003.txt
45,84,FD002,259,train_FD002.txt
45,94,FD004,249,train_FD004.txt
45,179,FD004,435,train_FD004.txt
45,195,FD004,159,train_FD004.txt
92,1,FD003,259,train_FD003.txt
92,42,FD003,193,train_FD003.txt
92,86,FD001,278,train_FD001.txt
92,140,FD002,214,train_FD002.txt
92,158,FD004,399,train_FD004.txt
92,181,FD004,134,train_FD004.txt
92,183,FD004,190,train_FD004.txt
5,1,FD004,321,train_FD004.txt
5,17,FD004,151,train_FD004.txt
5,22,FD004,211,train_FD004.txt
5,93,FD001,155,train_FD001.txt
33,2,FD001,287,train_FD001.txt
33,21,FD003,220,train_FD003.txt
33,28,FD002,200,train_FD002.txt
33,61,FD003,199,train_FD003.txt
33,92,FD003,158,train_FD003.txt
33,96,FD001,336,train_FD001.txt
33,98,FD002,167,train_FD002.txt
33,194,FD004,145,train_FD004.txt
33,216,FD004,244,train_FD004.txt
12,2,FD002,269,train_FD002.txt
12,4,FD003,272,train_FD003.txt
12,40,FD002,193,train_FD002.txt
12,51,FD002,293,train_FD002.txt
12,68,FD004,163,train_FD004.txt
12,113,FD004,184,train_FD004.txt
12,177,FD002,181,train_FD002.txt
12,207,FD004,379,train_FD004.txt
12,222,FD002,195,train_FD002.txt
84,2,FD003,253,train_FD003.txt
84,19,FD003,229,train_FD003.txt
84,45,FD004,177,train_FD004.txt
84,53,FD001,195,train_FD001.txt
84,85,FD004,277,train_FD004.txt
84,129,FD002,202,train_FD002.txt
84,131,FD004,370,train_FD004.txt
84,132,FD004,254,train_FD004.txt
84,137,FD004,225,train_FD004.txt
84,171,FD004,399,train_FD004.txt
38,2,FD004,299,train_FD004.txt
38,34,FD004,276,train_FD004.txt
38,69,FD003,170,train_FD003.txt
38,73,FD002,239,train_FD002.txt
38,88,FD001,213,train_FD001.txt
38,95,FD004,239,train_FD004.txt
38,163,FD004,285,train_FD004.txt
38,221,FD002,178,train_FD002.txt
38,234,FD004,207,train_FD004.txt
38,250,FD002,184,train_FD002.txt
97,3,FD001,179,train_FD001.txt
97,15,FD002,209,train_FD002.txt
97,44,FD002,205,train_FD002.txt
97,54,FD003,194,train_FD003.txt
97,90,FD001,154,train_FD001.txt
97,107,FD004,183,train_FD004.txt
97,178,FD004,170,train_FD004.txt
97,232,FD002,242,train_FD002.txt
54,3,FD002,206,train_FD002.txt
54,75,FD001,229,train_FD001.txt
54,112,FD002,378,train_FD002.txt
54,126,FD002,199,train_FD002.txt
54,182,FD002,200,train_FD002.txt
60,3,FD003,222,train_FD003.txt
60,43,FD004,223,train_FD004.txt
60,51,FD001,213,train_FD001.txt
60,83,FD001,293,train_FD001.txt
60,97,FD001,202,train_FD001.txt
60,128,FD004,248,train_FD004.txt
60,147,FD002,207,train_FD002.txt
93,3,FD004,307,train_FD004.txt
93,7,FD002,174,train_FD002.txt
93,20,FD004,245,train_FD004.txt
93,43,FD001,207,train_FD001.txt
93,139,FD002,194,train_FD002.txt
93,235,FD004,199,train_FD004.txt
93,243,FD002,230,train_FD002.txt
81,4,FD001,189,train_FD001.txt
81,12,FD004,272,train_FD004.txt
81,15,FD001,207,train_FD001.txt
81,32,FD004,219,train_FD004.txt
81,35,FD003,231,train_FD003.txt
81,40,FD003,188,train_FD003.txt
81,97,FD003,275,train_FD003.txt
81,147,FD004,234,train_FD004.txt
81,240,FD002,266,train_FD002.txt
81,246,FD002,194,train_FD002.txt
98,4,FD002,235,train_FD002.txt
98,40,FD001,188,train_FD001.txt
98,104,FD004,203,train_FD004.txt
98,119,FD004,187,train_FD004.txt
98,130,FD002,182,train_FD002.txt
98,145,FD004,228,train_FD004.txt
98,193,FD004,197,train_FD004.txt
95,4,FD004,274,train_FD004.txt
95,42,FD004,280,train_FD004.txt
95,66,FD004,175,train_FD004.txt
95,73,FD001,213,train_FD001.txt
95,74,FD002,158,train_FD002.txt
95,82,FD001,214,train_FD001.txt
95,138,FD004,178,train_FD004.txt
95,215,FD002,226,train_FD002.txt
95,230,FD004,250,train_FD004.txt
41,5,FD001,269,train_FD001.txt
41,25,FD004,150,train_FD004.txt
41,59,FD002,194,train_FD002.txt
41,64,FD004,184,train_FD004.txt
41,110,FD002,221,train_FD002.txt
41,148,FD002,279,train_FD002.txt
41,188,FD004,254,train_FD004.txt
41,191,FD004,297,train_FD004.txt
31,5,FD002,154,train_FD002.txt
31,6,FD004,331,train_FD004.txt
31,9,FD001,201,train_FD001.txt
31,19,FD002,163,train_FD002.txt
31,31,FD004,263,train_FD004.txt
31,45,FD003,205,train_FD003.txt
31,67,FD002,145,train_FD002.txt
31,79,FD003,166,train_FD003.txt
31,94,FD001,258,train_FD001.txt
