# NASA CMAPs Pre-Split Data
# Alpha: 0.1
# Number of clients: 100
# Total units: 709
# Format: client_id,unit_id,fd_file,data_size,original_file
16,1,FD001,192,train_FD001.txt
16,24,FD001,147,train_FD001.txt
16,52,FD002,174,train_FD002.txt
16,67,FD001,313,train_FD001.txt
16,127,FD004,235,train_FD004.txt
16,169,FD002,185,train_FD002.txt
16,204,FD004,211,train_FD004.txt
16,218,FD004,236,train_FD004.txt
68,1,FD002,149,train_FD002.txt
68,8,FD003,267,train_FD003.txt
68,17,FD001,276,train_FD001.txt
68,41,FD001,216,train_FD001.txt
68,41,FD003,295,train_FD003.txt
60,1,FD003,259,train_FD003.txt
60,62,FD001,180,train_FD001.txt
60,70,FD004,185,train_FD004.txt
60,94,FD001,258,train_FD001.txt
60,100,FD001,200,train_FD001.txt
60,189,FD004,239,train_FD004.txt
41,1,FD004,321,train_FD004.txt
41,48,FD004,322,train_FD004.txt
41,49,FD001,215,train_FD001.txt
41,83,FD003,181,train_FD003.txt
41,139,FD004,251,train_FD004.txt
41,159,FD004,288,train_FD004.txt
41,175,FD004,156,train_FD004.txt
41,200,FD002,227,train_FD002.txt
41,209,FD004,161,train_FD004.txt
41,217,FD002,162,train_FD002.txt
71,2,FD001,287,train_FD001.txt
71,19,FD001,158,train_FD001.txt
71,56,FD003,195,train_FD003.txt
71,68,FD003,201,train_FD003.txt
71,81,FD004,187,train_FD004.txt
71,82,FD001,214,train_FD001.txt
71,142,FD004,209,train_FD004.txt
71,151,FD002,177,train_FD002.txt
71,159,FD002,241,train_FD002.txt
39,2,FD002,269,train_FD002.txt
39,6,FD002,175,train_FD002.txt
39,42,FD003,193,train_FD003.txt
39,53,FD004,304,train_FD004.txt
39,67,FD002,145,train_FD002.txt
39,70,FD002,156,train_FD002.txt
39,72,FD003,232,train_FD003.txt
39,97,FD003,275,train_FD003.txt
39,101,FD004,260,train_FD004.txt
39,208,FD002,150,train_FD002.txt
7,2,FD003,253,train_FD003.txt
7,20,FD004,245,train_FD004.txt
7,27,FD004,163,train_FD004.txt
7,51,FD003,190,train_FD003.txt
7,59,FD004,177,train_FD004.txt
7,70,FD001,137,train_FD001.txt
7,106,FD004,266,train_FD004.txt
7,133,FD004,489,train_FD004.txt
5,2,FD004,299,train_FD004.txt
5,18,FD004,343,train_FD004.txt
5,51,FD004,285,train_FD004.txt
5,58,FD001,147,train_FD001.txt
5,63,FD002,168,train_FD002.txt
5,77,FD004,148,train_FD004.txt
5,81,FD002,288,train_FD002.txt
5,114,FD002,203,train_FD002.txt
5,114,FD004,161,train_FD004.txt
5,249,FD002,202,train_FD002.txt
29,3,FD001,179,train_FD001.txt
29,22,FD002,192,train_FD002.txt
29,32,FD001,191,train_FD001.txt
29,57,FD002,140,train_FD002.txt
29,65,FD001,153,train_FD001.txt
29,84,FD003,226,train_FD003.txt
29,101,FD002,211,train_FD002.txt
29,188,FD004,254,train_FD004.txt
29,189,FD002,209,train_FD002.txt
29,194,FD004,145,train_FD004.txt
29,195,FD004,159,train_FD004.txt
70,3,FD002,206,train_FD002.txt
70,25,FD004,150,train_FD004.txt
70,67,FD003,263,train_FD003.txt
70,80,FD004,305,train_FD004.txt
70,113,FD002,232,train_FD002.txt
70,123,FD002,226,train_FD002.txt
70,166,FD002,204,train_FD002.txt
70,213,FD004,197,train_FD004.txt
70,234,FD002,159,train_FD002.txt
77,3,FD003,222,train_FD003.txt
77,78,FD004,250,train_FD004.txt
77,98,FD004,245,train_FD004.txt
77,131,FD004,370,train_FD004.txt
77,174,FD002,193,train_FD002.txt
77,229,FD002,176,train_FD002.txt
77,247,FD004,211,train_FD004.txt
87,3,FD004,307,train_FD004.txt
87,64,FD003,195,train_FD003.txt
87,79,FD001,199,train_FD001.txt
87,112,FD004,340,train_FD004.txt
87,194,FD002,148,train_FD002.txt
37,4,FD001,189,train_FD001.txt
37,7,FD004,221,train_FD004.txt
37,14,FD004,253,train_FD004.txt
37,66,FD004,175,train_FD004.txt
37,135,FD002,294,train_FD002.txt
2,4,FD002,235,train_FD002.txt
2,5,FD004,193,train_FD004.txt
2,17,FD002,180,train_FD002.txt
2,30,FD001,194,train_FD001.txt
2,40,FD001,188,train_FD001.txt
2,47,FD004,375,train_FD004.txt
2,113,FD004,184,train_FD004.txt
2,203,FD004,324,train_FD004.txt
2,218,FD002,237,train_FD002.txt
27,4,FD003,272,train_FD003.txt
27,48,FD002,239,train_FD002.txt
27,55,FD003,525,train_FD003.txt
27,95,FD001,283,train_FD001.txt
27,245,FD002,253,train_FD002.txt
64,4,FD004,274,train_FD004.txt
64,35,FD002,196,train_FD002.txt
64,56,FD002,163,train_FD002.txt
64,157,FD004,298,train_FD004.txt
55,5,FD001,269,train_FD001.txt
55,15,FD004,224,train_FD004.txt
55,20,FD003,338,train_FD003.txt
55,75,FD002,231,train_FD002.txt
55,106,FD002,272,train_FD002.txt
55,122,FD002,185,train_FD002.txt
55,173,FD002,151,train_FD002.txt
55,216,FD002,229,train_FD002.txt
55,217,FD004,200,train_FD004.txt
94,5,FD002,154,train_FD002.txt
94,43,FD002,211,train_FD002.txt
94,45,FD003,205,train_FD003.txt
94,63,FD004,170,train_FD004.txt
94,78,FD002,161,train_FD002.txt
94,99,FD002,202,train_FD002.txt
94,130,FD004,166,train_FD004.txt
94,155,FD002,226,train_FD002.txt
59,5,FD003,213,train_FD003.txt
59,21,FD003,220,train_FD003.txt
59,23,FD004,280,train_FD004.txt
59,43,FD003,321,train_FD003.txt
59,65,FD003,234,train_FD003.txt
59,69,FD003,170,train_FD003.txt
59,73,FD001,213,train_FD001.txt
59,73,FD002,239,train_FD002.txt
59,85,FD004,277,train_FD004.txt
59,121,FD002,210,train_FD002.txt
59,137,FD002,148,train_FD002.txt
59,140,FD002,214,train_FD002.txt
59,158,FD002,308,train_FD002.txt
59,219,FD002,156,train_FD002.txt
59,239,FD004,365,train_FD004.txt
59,247,FD002,197,train_FD002.txt
1,6,FD001,188,train_FD001.txt
1,35,FD004,221,train_FD004.txt
1,89,FD004,168,train_FD004.txt
1,164,FD002,249,train_FD002.txt
1,201,FD002,191,train_FD002.txt
78,6,FD003,278,train_FD003.txt
78,7,FD002,174,train_FD002.txt
78,29,FD003,223,train_FD003.txt
78,71,FD002,194,train_FD002.txt
78,87,FD001,178,train_FD001.txt
78,87,FD004,259,train_FD004.txt
78,178,FD002,148,train_FD002.txt
78,239,FD002,263,train_FD002.txt
78,255,FD002,340,train_FD002.txt
40,6,FD004,331,train_FD004.txt
40,22,FD004,211,train_FD004.txt
40,60,FD001,172,train_FD001.txt
40,93,FD001,155,train_FD001.txt
40,100,FD004,261,train_FD004.txt
40,117,FD004,342,train_FD004.txt
40,174,FD004,370,train_FD004.txt
40,198,FD002,205,train_FD002.txt
40,210,FD002,184,train_FD002.txt
40,236,FD002,239,train_FD002.txt
40,242,FD002,273,train_FD002.txt
58,7,FD001,259,train_FD001.txt
58,12,FD004,272,train_FD004.txt
58,129,FD002,202,train_FD002.txt
58,148,FD004,193,train_FD004.txt
